ID,Segment
TRAIN_332330,E
TRAIN_332331,E
TRAIN_332344,D
TRAIN_332345,E
TRAIN_332349,E
TRAIN_332354,E
TRAIN_332355,E
TRAIN_332356,C
TRAIN_332363,E
TRAIN_332373,E
TRAIN_332376,E
TRAIN_332379,D
TRAIN_332381,E
TRAIN_332382,E
TRAIN_332386,E
TRAIN_332387,E
TRAIN_332389,E
TRAIN_332390,E
TRAIN_332393,E
TRAIN_332396,D
TRAIN_332401,D
TRAIN_332405,E
TRAIN_332407,E
TRAIN_332411,E
TRAIN_332412,E
TRAIN_332425,E
TRAIN_332435,E
TRAIN_332440,E
TRAIN_332446,D
TRAIN_332458,E
TRAIN_332459,E
TRAIN_332462,E
TRAIN_332467,E
TRAIN_332468,E
TRAIN_332471,E
TRAIN_332475,C
TRAIN_332477,E
TRAIN_332479,E
TRAIN_332487,E
TRAIN_332489,E
TRAIN_332492,E
TRAIN_332496,E
TRAIN_332500,E
TRAIN_332507,E
TRAIN_332524,C
TRAIN_332528,E
TRAIN_332530,E
TRAIN_332532,E
TRAIN_332534,E
TRAIN_332536,E
TRAIN_332538,D
TRAIN_332542,E
TRAIN_332546,D
TRAIN_332555,E
TRAIN_332557,E
TRAIN_332558,E
TRAIN_332559,E
TRAIN_332563,E
TRAIN_332564,E
TRAIN_332568,E
TRAIN_332569,E
TRAIN_332571,E
TRAIN_332577,E
TRAIN_332583,D
TRAIN_332588,E
TRAIN_332606,E
TRAIN_332608,E
TRAIN_332609,E
TRAIN_332613,C
TRAIN_332619,E
TRAIN_332629,E
TRAIN_332639,E
TRAIN_332642,E
TRAIN_332657,E
TRAIN_332658,E
TRAIN_332659,E
TRAIN_332665,E
TRAIN_332666,E
TRAIN_332671,E
TRAIN_332673,E
TRAIN_332683,E
TRAIN_332684,E
TRAIN_332686,E
TRAIN_332688,E
TRAIN_332699,E
TRAIN_332713,E
TRAIN_332717,C
TRAIN_332721,E
TRAIN_332723,E
TRAIN_332733,E
TRAIN_332739,E
TRAIN_332740,E
TRAIN_332750,E
TRAIN_332752,E
TRAIN_332753,C
TRAIN_332756,D
TRAIN_332759,E
TRAIN_332760,D
TRAIN_332763,D
TRAIN_332764,E
TRAIN_332774,E
TRAIN_332782,E
TRAIN_332795,E
TRAIN_332797,E
TRAIN_332805,E
TRAIN_332818,E
TRAIN_332822,E
TRAIN_332828,E
TRAIN_332829,E
TRAIN_332830,E
TRAIN_332831,E
TRAIN_332832,E
TRAIN_332833,C
TRAIN_332835,E
TRAIN_332841,E
TRAIN_332844,E
TRAIN_332846,E
TRAIN_332859,E
TRAIN_332864,E
TRAIN_332868,E
TRAIN_332869,E
TRAIN_332873,E
TRAIN_332874,E
TRAIN_332876,E
TRAIN_332877,E
TRAIN_332882,E
TRAIN_332890,E
TRAIN_332893,E
TRAIN_332894,E
TRAIN_332896,E
TRAIN_332901,E
TRAIN_332906,E
TRAIN_332907,D
TRAIN_332908,E
TRAIN_332912,D
TRAIN_332914,E
TRAIN_332915,E
TRAIN_332918,E
TRAIN_332921,E
TRAIN_332923,E
TRAIN_332925,E
TRAIN_332929,D
TRAIN_332932,E
TRAIN_332934,E
TRAIN_332942,E
TRAIN_332947,E
TRAIN_332948,E
TRAIN_332949,E
TRAIN_332950,E
TRAIN_332951,E
TRAIN_332953,E
TRAIN_332955,E
TRAIN_332970,E
TRAIN_332971,E
TRAIN_332982,E
TRAIN_332983,E
TRAIN_332984,E
TRAIN_332985,E
TRAIN_332992,E
TRAIN_332994,E
TRAIN_333006,E
TRAIN_333011,E
TRAIN_333012,E
TRAIN_333016,E
TRAIN_333023,C
TRAIN_333025,C
TRAIN_333028,E
TRAIN_333030,E
TRAIN_333031,E
TRAIN_333039,E
TRAIN_333040,E
TRAIN_333044,C
TRAIN_333048,E
TRAIN_333052,E
TRAIN_333058,E
TRAIN_333062,C
TRAIN_333067,E
TRAIN_333068,C
TRAIN_333070,E
TRAIN_333072,E
TRAIN_333074,E
TRAIN_333080,E
TRAIN_333081,E
TRAIN_333087,E
TRAIN_333090,E
TRAIN_333094,E
TRAIN_333095,E
TRAIN_333096,E
TRAIN_333098,E
TRAIN_333102,E
TRAIN_333103,E
TRAIN_333106,E
TRAIN_333113,E
TRAIN_333114,D
TRAIN_333117,E
TRAIN_333122,E
TRAIN_333125,E
TRAIN_333127,E
TRAIN_333129,E
TRAIN_333135,E
TRAIN_333139,E
TRAIN_333140,E
TRAIN_333142,E
TRAIN_333143,E
TRAIN_333145,E
TRAIN_333148,E
TRAIN_333150,E
TRAIN_333152,E
TRAIN_333153,E
TRAIN_333165,E
TRAIN_333167,E
TRAIN_333171,E
TRAIN_333172,E
TRAIN_333173,E
TRAIN_333176,E
TRAIN_333178,E
TRAIN_333184,C
TRAIN_333186,E
TRAIN_333187,E
TRAIN_333193,E
TRAIN_333198,E
TRAIN_333201,D
TRAIN_333203,E
TRAIN_333206,E
TRAIN_333207,D
TRAIN_333208,E
TRAIN_333209,E
TRAIN_333212,D
TRAIN_333215,E
TRAIN_333221,E
TRAIN_333224,E
TRAIN_333226,E
TRAIN_333230,E
TRAIN_333231,E
TRAIN_333236,C
TRAIN_333242,E
TRAIN_333243,E
TRAIN_333244,E
TRAIN_333247,E
TRAIN_333255,D
TRAIN_333256,E
TRAIN_333280,C
TRAIN_333282,D
TRAIN_333287,D
TRAIN_333288,E
TRAIN_333290,E
TRAIN_333293,E
TRAIN_333300,D
TRAIN_333303,E
TRAIN_333307,E
TRAIN_333313,E
TRAIN_333318,D
TRAIN_333322,C
TRAIN_333323,E
TRAIN_333324,E
TRAIN_333340,E
TRAIN_333342,E
TRAIN_333343,E
TRAIN_333344,E
TRAIN_333351,E
TRAIN_333355,D
TRAIN_333356,E
TRAIN_333362,D
TRAIN_333365,E
TRAIN_333366,E
TRAIN_333369,E
TRAIN_333378,E
TRAIN_333380,E
TRAIN_333388,D
TRAIN_333394,E
TRAIN_333398,D
TRAIN_333400,E
TRAIN_333409,E
TRAIN_333422,E
TRAIN_333423,E
TRAIN_333424,E
TRAIN_333426,D
TRAIN_333429,E
TRAIN_333432,E
TRAIN_333437,E
TRAIN_333438,E
TRAIN_333441,E
TRAIN_333442,E
TRAIN_333443,E
TRAIN_333448,E
TRAIN_333450,E
TRAIN_333455,E
TRAIN_333460,E
TRAIN_333463,D
TRAIN_333465,E
TRAIN_333473,E
TRAIN_333481,E
TRAIN_333482,C
TRAIN_333485,E
TRAIN_333489,E
TRAIN_333490,E
TRAIN_333495,E
TRAIN_333500,E
TRAIN_333503,E
TRAIN_333507,E
TRAIN_333515,E
TRAIN_333516,E
TRAIN_333518,E
TRAIN_333522,D
TRAIN_333525,E
TRAIN_333530,E
TRAIN_333532,E
TRAIN_333542,E
TRAIN_333543,E
TRAIN_333549,E
TRAIN_333550,D
TRAIN_333551,E
TRAIN_333559,E
TRAIN_333561,D
TRAIN_333563,E
TRAIN_333570,E
TRAIN_333571,E
TRAIN_333572,D
TRAIN_333576,C
TRAIN_333578,E
TRAIN_333579,E
TRAIN_333580,C
TRAIN_333581,E
TRAIN_333582,E
TRAIN_333592,E
TRAIN_333594,E
TRAIN_333598,E
TRAIN_333602,E
TRAIN_333604,E
TRAIN_333607,D
TRAIN_333608,E
TRAIN_333612,C
TRAIN_333613,E
TRAIN_333614,E
TRAIN_333615,D
TRAIN_333616,E
TRAIN_333620,E
TRAIN_333621,E
TRAIN_333626,E
TRAIN_333627,D
TRAIN_333628,E
TRAIN_333630,E
TRAIN_333631,C
TRAIN_333632,E
TRAIN_333634,E
TRAIN_333635,E
TRAIN_333641,E
TRAIN_333650,E
TRAIN_333652,E
TRAIN_333660,D
TRAIN_333663,D
TRAIN_333666,E
TRAIN_333667,E
TRAIN_333668,E
TRAIN_333670,D
TRAIN_333672,E
TRAIN_333673,E
TRAIN_333677,E
TRAIN_333682,E
TRAIN_333689,E
TRAIN_333691,E
TRAIN_333697,D
TRAIN_333700,E
TRAIN_333703,D
TRAIN_333704,E
TRAIN_333708,E
TRAIN_333710,D
TRAIN_333715,E
TRAIN_333717,D
TRAIN_333726,E
TRAIN_333729,E
TRAIN_333736,E
TRAIN_333737,E
TRAIN_333738,E
TRAIN_333747,E
TRAIN_333749,E
TRAIN_333751,D
TRAIN_333754,E
TRAIN_333756,E
TRAIN_333761,E
TRAIN_333763,D
TRAIN_333765,E
TRAIN_333766,D
TRAIN_333768,E
TRAIN_333775,E
TRAIN_333783,E
TRAIN_333790,E
TRAIN_333794,E
TRAIN_333797,E
TRAIN_333798,E
TRAIN_333800,E
TRAIN_333802,E
TRAIN_333808,E
TRAIN_333810,E
TRAIN_333816,E
TRAIN_333818,E
TRAIN_333826,E
TRAIN_333832,E
TRAIN_333839,E
TRAIN_333848,E
TRAIN_333851,E
TRAIN_333873,E
TRAIN_333874,E
TRAIN_333876,E
TRAIN_333877,C
TRAIN_333878,E
TRAIN_333880,C
TRAIN_333897,D
TRAIN_333898,E
TRAIN_333904,E
TRAIN_333905,E
TRAIN_333919,E
TRAIN_333921,E
TRAIN_333926,C
TRAIN_333930,E
TRAIN_333931,E
TRAIN_333937,E
TRAIN_333939,E
TRAIN_333943,E
TRAIN_333946,D
TRAIN_333948,E
TRAIN_333950,E
TRAIN_333952,E
TRAIN_333956,E
TRAIN_333957,E
TRAIN_333958,E
TRAIN_333959,E
TRAIN_333966,E
TRAIN_333968,D
TRAIN_333972,D
TRAIN_333980,E
TRAIN_333999,E
TRAIN_334010,E
TRAIN_334019,E
TRAIN_334021,E
TRAIN_334025,E
TRAIN_334026,E
TRAIN_334045,E
TRAIN_334050,D
TRAIN_334064,E
TRAIN_334070,E
TRAIN_334073,E
TRAIN_334074,E
TRAIN_334075,D
TRAIN_334079,E
TRAIN_334089,E
TRAIN_334098,E
TRAIN_334100,D
TRAIN_334101,E
TRAIN_334104,E
TRAIN_334111,E
TRAIN_334113,E
TRAIN_334116,E
TRAIN_334120,E
TRAIN_334124,E
TRAIN_334128,E
TRAIN_334131,D
TRAIN_334134,E
TRAIN_334137,E
TRAIN_334145,E
TRAIN_334147,E
TRAIN_334148,E
TRAIN_334149,C
TRAIN_334151,D
TRAIN_334156,E
TRAIN_334158,E
TRAIN_334159,E
TRAIN_334164,E
TRAIN_334176,E
TRAIN_334179,E
TRAIN_334185,E
TRAIN_334187,E
TRAIN_334193,E
TRAIN_334201,E
TRAIN_334206,D
TRAIN_334208,E
TRAIN_334217,E
TRAIN_334219,E
TRAIN_334222,E
TRAIN_334237,E
TRAIN_334242,E
TRAIN_334244,D
TRAIN_334246,E
TRAIN_334251,E
TRAIN_334254,E
TRAIN_334268,E
TRAIN_334270,C
TRAIN_334273,E
TRAIN_334285,E
TRAIN_334288,E
TRAIN_334290,E
TRAIN_334291,D
TRAIN_334293,E
TRAIN_334300,E
TRAIN_334305,D
TRAIN_334310,E
TRAIN_334313,E
TRAIN_334315,E
TRAIN_334316,E
TRAIN_334317,E
TRAIN_334319,E
TRAIN_334321,E
TRAIN_334328,E
TRAIN_334329,E
TRAIN_334332,E
TRAIN_334335,E
TRAIN_334339,E
TRAIN_334343,E
TRAIN_334347,E
TRAIN_334352,D
TRAIN_334354,E
TRAIN_334360,E
TRAIN_334367,E
TRAIN_334371,D
TRAIN_334378,E
TRAIN_334380,E
TRAIN_334390,E
TRAIN_334394,E
TRAIN_334403,E
TRAIN_334404,E
TRAIN_334406,D
TRAIN_334413,C
TRAIN_334420,E
TRAIN_334421,E
TRAIN_334425,E
TRAIN_334427,E
TRAIN_334428,E
TRAIN_334429,E
TRAIN_334430,D
TRAIN_334433,D
TRAIN_334435,C
TRAIN_334438,E
TRAIN_334440,E
TRAIN_334442,E
TRAIN_334454,E
TRAIN_334464,E
TRAIN_334468,D
TRAIN_334474,E
TRAIN_334480,D
TRAIN_334484,E
TRAIN_334486,E
TRAIN_334488,E
TRAIN_334490,D
TRAIN_334499,D
TRAIN_334505,E
TRAIN_334507,D
TRAIN_334508,E
TRAIN_334509,E
TRAIN_334511,E
TRAIN_334515,E
TRAIN_334519,E
TRAIN_334526,E
TRAIN_334527,E
TRAIN_334529,E
TRAIN_334532,D
TRAIN_334534,E
TRAIN_334541,D
TRAIN_334544,E
TRAIN_334546,E
TRAIN_334555,E
TRAIN_334556,E
TRAIN_334557,E
TRAIN_334559,E
TRAIN_334560,E
TRAIN_334562,E
TRAIN_334566,E
TRAIN_334567,E
TRAIN_334568,E
TRAIN_334573,E
TRAIN_334578,E
TRAIN_334580,E
TRAIN_334586,E
TRAIN_334589,E
TRAIN_334593,E
TRAIN_334596,E
TRAIN_334604,E
TRAIN_334610,E
TRAIN_334616,E
TRAIN_334617,E
TRAIN_334625,E
TRAIN_334626,E
TRAIN_334630,D
TRAIN_334632,E
TRAIN_334644,D
TRAIN_334652,E
TRAIN_334656,E
TRAIN_334663,E
TRAIN_334666,E
TRAIN_334667,E
TRAIN_334668,E
TRAIN_334669,E
TRAIN_334670,E
TRAIN_334673,D
TRAIN_334674,E
TRAIN_334684,E
TRAIN_334693,E
TRAIN_334695,E
TRAIN_334698,E
TRAIN_334701,C
TRAIN_334704,E
TRAIN_334712,E
TRAIN_334715,E
TRAIN_334722,E
TRAIN_334725,E
TRAIN_334729,E
TRAIN_334730,E
TRAIN_334735,E
TRAIN_334742,E
TRAIN_334743,E
TRAIN_334748,E
TRAIN_334751,E
TRAIN_334756,E
TRAIN_334765,E
TRAIN_334766,E
TRAIN_334776,E
TRAIN_334778,E
TRAIN_334783,E
TRAIN_334784,E
TRAIN_334790,E
TRAIN_334795,E
TRAIN_334797,E
TRAIN_334798,E
TRAIN_334799,E
TRAIN_334801,E
TRAIN_334804,E
TRAIN_334807,E
TRAIN_334811,E
TRAIN_334815,E
TRAIN_334822,E
TRAIN_334827,E
TRAIN_334829,E
TRAIN_334830,E
TRAIN_334832,E
TRAIN_334838,E
TRAIN_334840,E
TRAIN_334845,E
TRAIN_334847,E
TRAIN_334851,E
TRAIN_334854,E
TRAIN_334856,E
TRAIN_334857,E
TRAIN_334859,C
TRAIN_334864,D
TRAIN_334866,E
TRAIN_334880,E
TRAIN_334881,E
TRAIN_334884,E
TRAIN_334891,E
TRAIN_334892,E
TRAIN_334896,E
TRAIN_334908,E
TRAIN_334912,E
TRAIN_334913,D
TRAIN_334914,E
TRAIN_334919,E
TRAIN_334927,E
TRAIN_334928,E
TRAIN_334938,E
TRAIN_334944,D
TRAIN_334949,E
TRAIN_334953,E
TRAIN_334954,E
TRAIN_334955,E
TRAIN_334968,D
TRAIN_334970,E
TRAIN_334973,E
TRAIN_334980,E
TRAIN_334981,E
TRAIN_334984,E
TRAIN_334988,D
TRAIN_334999,E
TRAIN_335003,E
TRAIN_335004,E
TRAIN_335005,E
TRAIN_335006,E
TRAIN_335010,E
TRAIN_335012,D
TRAIN_335017,E
TRAIN_335021,E
TRAIN_335024,E
TRAIN_335028,E
TRAIN_335029,E
TRAIN_335040,E
TRAIN_335043,E
TRAIN_335044,E
TRAIN_335046,E
TRAIN_335051,E
TRAIN_335057,E
TRAIN_335061,E
TRAIN_335068,E
TRAIN_335071,E
TRAIN_335073,C
TRAIN_335074,D
TRAIN_335075,D
TRAIN_335079,E
TRAIN_335083,D
TRAIN_335096,E
TRAIN_335115,E
TRAIN_335117,C
TRAIN_335123,D
TRAIN_335128,E
TRAIN_335130,E
TRAIN_335131,E
TRAIN_335142,E
TRAIN_335155,E
TRAIN_335157,E
TRAIN_335160,E
TRAIN_335162,E
TRAIN_335167,C
TRAIN_335171,E
TRAIN_335185,E
TRAIN_335188,D
TRAIN_335189,E
TRAIN_335190,E
TRAIN_335192,E
TRAIN_335198,E
TRAIN_335208,E
TRAIN_335210,E
TRAIN_335219,E
TRAIN_335223,E
TRAIN_335224,E
TRAIN_335225,E
TRAIN_335234,E
TRAIN_335235,D
TRAIN_335236,D
TRAIN_335238,E
TRAIN_335239,E
TRAIN_335243,D
TRAIN_335246,E
TRAIN_335250,E
TRAIN_335256,D
TRAIN_335259,E
TRAIN_335260,D
TRAIN_335264,E
TRAIN_335276,E
TRAIN_335285,E
TRAIN_335288,E
TRAIN_335297,E
TRAIN_335301,E
TRAIN_335302,E
TRAIN_335304,E
TRAIN_335307,E
TRAIN_335308,E
TRAIN_335309,E
TRAIN_335311,D
TRAIN_335317,E
TRAIN_335318,E
TRAIN_335320,D
TRAIN_335323,E
TRAIN_335328,E
TRAIN_335329,E
TRAIN_335333,D
TRAIN_335339,E
TRAIN_335342,E
TRAIN_335363,D
TRAIN_335368,E
TRAIN_335372,E
TRAIN_335375,E
TRAIN_335378,E
TRAIN_335385,E
TRAIN_335389,E
TRAIN_335391,C
TRAIN_335393,E
TRAIN_335397,E
TRAIN_335400,E
TRAIN_335401,E
TRAIN_335409,E
TRAIN_335419,E
TRAIN_335422,E
TRAIN_335430,E
TRAIN_335436,C
TRAIN_335439,E
TRAIN_335450,E
TRAIN_335453,E
TRAIN_335457,E
TRAIN_335458,E
TRAIN_335459,E
TRAIN_335461,C
TRAIN_335470,E
TRAIN_335473,E
TRAIN_335476,E
TRAIN_335477,E
TRAIN_335485,E
TRAIN_335492,E
TRAIN_335495,E
TRAIN_335497,E
TRAIN_335499,E
TRAIN_335504,E
TRAIN_335505,E
TRAIN_335506,C
TRAIN_335508,E
TRAIN_335514,E
TRAIN_335516,D
TRAIN_335524,D
TRAIN_335526,E
TRAIN_335527,E
TRAIN_335537,E
TRAIN_335538,E
TRAIN_335541,E
TRAIN_335542,E
TRAIN_335552,E
TRAIN_335554,E
TRAIN_335560,E
TRAIN_335563,E
TRAIN_335571,E
TRAIN_335572,E
TRAIN_335578,E
TRAIN_335579,E
TRAIN_335592,E
TRAIN_335595,D
TRAIN_335597,E
TRAIN_335599,E
TRAIN_335601,E
TRAIN_335602,E
TRAIN_335607,D
TRAIN_335608,E
TRAIN_335615,E
TRAIN_335617,E
TRAIN_335633,D
TRAIN_335635,E
TRAIN_335642,E
TRAIN_335644,E
TRAIN_335646,E
TRAIN_335649,E
TRAIN_335653,D
TRAIN_335655,C
TRAIN_335661,E
TRAIN_335666,E
TRAIN_335668,E
TRAIN_335670,C
TRAIN_335673,E
TRAIN_335675,E
TRAIN_335677,D
TRAIN_335679,E
TRAIN_335680,E
TRAIN_335682,E
TRAIN_335685,E
TRAIN_335691,E
TRAIN_335694,D
TRAIN_335697,E
TRAIN_335700,E
TRAIN_335701,E
TRAIN_335704,E
TRAIN_335711,E
TRAIN_335713,E
TRAIN_335716,E
TRAIN_335717,E
TRAIN_335724,D
TRAIN_335735,E
TRAIN_335737,E
TRAIN_335756,E
TRAIN_335765,E
TRAIN_335768,E
TRAIN_335770,E
TRAIN_335772,E
TRAIN_335783,E
TRAIN_335786,E
TRAIN_335789,E
TRAIN_335790,E
TRAIN_335791,E
TRAIN_335796,E
TRAIN_335800,E
TRAIN_335801,E
TRAIN_335803,E
TRAIN_335816,E
TRAIN_335818,E
TRAIN_335826,E
TRAIN_335837,E
TRAIN_335839,E
TRAIN_335841,E
TRAIN_335843,E
TRAIN_335844,E
TRAIN_335846,E
TRAIN_335848,E
TRAIN_335852,E
TRAIN_335854,D
TRAIN_335856,E
TRAIN_335857,E
TRAIN_335858,E
TRAIN_335860,E
TRAIN_335861,E
TRAIN_335862,E
TRAIN_335866,E
TRAIN_335869,E
TRAIN_335870,D
TRAIN_335871,E
TRAIN_335880,E
TRAIN_335881,E
TRAIN_335890,E
TRAIN_335897,E
TRAIN_335900,E
TRAIN_335910,E
TRAIN_335911,E
TRAIN_335912,D
TRAIN_335917,E
TRAIN_335921,E
TRAIN_335925,E
TRAIN_335940,D
TRAIN_335941,E
TRAIN_335945,E
TRAIN_335957,D
TRAIN_335958,E
TRAIN_335961,E
TRAIN_335966,E
TRAIN_335968,E
TRAIN_335975,E
TRAIN_335979,E
TRAIN_335985,E
TRAIN_335986,E
TRAIN_335990,E
TRAIN_335996,E
TRAIN_336004,E
TRAIN_336015,E
TRAIN_336017,E
TRAIN_336019,D
TRAIN_336020,D
TRAIN_336021,E
TRAIN_336022,E
TRAIN_336025,E
TRAIN_336030,E
TRAIN_336031,D
TRAIN_336032,E
TRAIN_336037,E
TRAIN_336046,E
TRAIN_336053,E
TRAIN_336054,E
TRAIN_336065,E
TRAIN_336068,C
TRAIN_336069,E
TRAIN_336070,C
TRAIN_336075,E
TRAIN_336081,E
TRAIN_336089,D
TRAIN_336090,E
TRAIN_336093,E
TRAIN_336094,E
TRAIN_336104,E
TRAIN_336112,E
TRAIN_336113,E
TRAIN_336115,E
TRAIN_336133,E
TRAIN_336134,E
TRAIN_336138,E
TRAIN_336141,E
TRAIN_336142,E
TRAIN_336143,E
TRAIN_336144,D
TRAIN_336145,D
TRAIN_336146,E
TRAIN_336154,E
TRAIN_336160,E
TRAIN_336162,E
TRAIN_336163,E
TRAIN_336170,D
TRAIN_336174,D
TRAIN_336183,D
TRAIN_336186,E
TRAIN_336193,E
TRAIN_336196,D
TRAIN_336197,E
TRAIN_336198,D
TRAIN_336201,D
TRAIN_336203,E
TRAIN_336208,E
TRAIN_336211,E
TRAIN_336214,E
TRAIN_336219,E
TRAIN_336226,E
TRAIN_336230,E
TRAIN_336231,E
TRAIN_336244,E
TRAIN_336249,E
TRAIN_336253,E
TRAIN_336258,E
TRAIN_336266,E
TRAIN_336270,E
TRAIN_336272,D
TRAIN_336277,C
TRAIN_336280,D
TRAIN_336295,E
TRAIN_336300,E
TRAIN_336301,E
TRAIN_336302,E
TRAIN_336304,E
TRAIN_336305,D
TRAIN_336310,C
TRAIN_336313,E
TRAIN_336319,E
TRAIN_336324,D
TRAIN_336327,D
TRAIN_336337,E
TRAIN_336341,E
TRAIN_336342,E
TRAIN_336355,E
TRAIN_336356,E
TRAIN_336358,E
TRAIN_336360,E
TRAIN_336363,E
TRAIN_336365,E
TRAIN_336368,E
TRAIN_336370,E
TRAIN_336372,E
TRAIN_336378,E
TRAIN_336379,E
TRAIN_336380,E
TRAIN_336381,E
TRAIN_336388,E
TRAIN_336390,E
TRAIN_336391,E
TRAIN_336400,E
TRAIN_336401,E
TRAIN_336409,E
TRAIN_336411,E
TRAIN_336417,E
TRAIN_336420,E
TRAIN_336422,E
TRAIN_336424,E
TRAIN_336425,E
TRAIN_336427,E
TRAIN_336434,D
TRAIN_336436,E
TRAIN_336441,E
TRAIN_336445,D
TRAIN_336448,E
TRAIN_336455,E
TRAIN_336456,E
TRAIN_336461,E
TRAIN_336466,E
TRAIN_336469,E
TRAIN_336479,D
TRAIN_336480,E
TRAIN_336487,E
TRAIN_336494,E
TRAIN_336495,D
TRAIN_336496,E
TRAIN_336502,D
TRAIN_336507,E
TRAIN_336508,E
TRAIN_336516,E
TRAIN_336523,E
TRAIN_336524,E
TRAIN_336527,C
TRAIN_336529,E
TRAIN_336531,E
TRAIN_336532,E
TRAIN_336539,E
TRAIN_336541,E
TRAIN_336546,E
TRAIN_336555,E
TRAIN_336557,E
TRAIN_336559,E
TRAIN_336572,D
TRAIN_336575,E
TRAIN_336579,E
TRAIN_336580,E
TRAIN_336581,E
TRAIN_336583,E
TRAIN_336595,E
TRAIN_336601,E
TRAIN_336602,E
TRAIN_336603,E
TRAIN_336609,E
TRAIN_336612,D
TRAIN_336615,E
TRAIN_336620,D
TRAIN_336633,E
TRAIN_336635,E
TRAIN_336637,E
TRAIN_336646,D
TRAIN_336650,E
TRAIN_336651,E
TRAIN_336657,E
TRAIN_336665,E
TRAIN_336667,D
TRAIN_336668,E
TRAIN_336681,E
TRAIN_336683,E
TRAIN_336688,D
TRAIN_336692,D
TRAIN_336695,E
TRAIN_336701,E
TRAIN_336702,E
TRAIN_336706,E
TRAIN_336707,D
TRAIN_336709,E
TRAIN_336710,E
TRAIN_336717,E
TRAIN_336719,C
TRAIN_336722,D
TRAIN_336724,E
TRAIN_336726,E
TRAIN_336728,E
TRAIN_336732,E
TRAIN_336738,E
TRAIN_336739,D
TRAIN_336742,D
TRAIN_336743,D
TRAIN_336748,D
TRAIN_336750,E
TRAIN_336755,E
TRAIN_336760,E
TRAIN_336761,E
TRAIN_336762,E
TRAIN_336765,E
TRAIN_336766,E
TRAIN_336782,E
TRAIN_336790,E
TRAIN_336797,E
TRAIN_336809,D
TRAIN_336816,E
TRAIN_336819,E
TRAIN_336821,D
TRAIN_336834,E
TRAIN_336838,E
TRAIN_336845,E
TRAIN_336846,E
TRAIN_336854,E
TRAIN_336857,E
TRAIN_336859,E
TRAIN_336864,E
TRAIN_336865,C
TRAIN_336878,E
TRAIN_336885,E
TRAIN_336892,E
TRAIN_336893,E
TRAIN_336898,E
TRAIN_336902,E
TRAIN_336906,C
TRAIN_336909,C
TRAIN_336915,E
TRAIN_336916,D
TRAIN_336917,E
TRAIN_336922,E
TRAIN_336926,E
TRAIN_336930,E
TRAIN_336934,E
TRAIN_336935,E
TRAIN_336936,E
TRAIN_336938,C
TRAIN_336951,C
TRAIN_336961,E
TRAIN_336965,E
TRAIN_336966,E
TRAIN_336968,D
TRAIN_336969,E
TRAIN_336975,E
TRAIN_336979,E
TRAIN_336984,E
TRAIN_336988,D
TRAIN_336992,E
TRAIN_337011,E
TRAIN_337012,E
TRAIN_337013,E
TRAIN_337014,E
TRAIN_337018,D
TRAIN_337019,E
TRAIN_337020,E
TRAIN_337022,E
TRAIN_337023,E
TRAIN_337026,D
TRAIN_337030,E
TRAIN_337034,E
TRAIN_337037,E
TRAIN_337038,E
TRAIN_337040,E
TRAIN_337042,E
TRAIN_337047,E
TRAIN_337049,E
TRAIN_337050,E
TRAIN_337053,E
TRAIN_337055,E
TRAIN_337056,E
TRAIN_337057,E
TRAIN_337058,D
TRAIN_337063,E
TRAIN_337065,E
TRAIN_337068,E
TRAIN_337070,D
TRAIN_337075,E
TRAIN_337076,E
TRAIN_337086,E
TRAIN_337090,E
TRAIN_337099,D
TRAIN_337100,E
TRAIN_337101,E
TRAIN_337117,E
TRAIN_337122,E
TRAIN_337126,E
TRAIN_337127,E
TRAIN_337138,E
TRAIN_337139,E
TRAIN_337143,E
TRAIN_337152,E
TRAIN_337156,E
TRAIN_337157,E
TRAIN_337159,E
TRAIN_337161,D
TRAIN_337162,E
TRAIN_337168,E
TRAIN_337170,E
TRAIN_337171,E
TRAIN_337175,E
TRAIN_337181,E
TRAIN_337183,E
TRAIN_337184,E
TRAIN_337191,E
TRAIN_337203,E
TRAIN_337214,E
TRAIN_337223,E
TRAIN_337225,D
TRAIN_337226,E
TRAIN_337227,E
TRAIN_337240,D
TRAIN_337241,E
TRAIN_337242,E
TRAIN_337243,D
TRAIN_337246,E
TRAIN_337250,E
TRAIN_337254,E
TRAIN_337255,D
TRAIN_337267,E
TRAIN_337271,D
TRAIN_337274,E
TRAIN_337275,E
TRAIN_337288,E
TRAIN_337290,D
TRAIN_337294,E
TRAIN_337295,D
TRAIN_337296,E
TRAIN_337304,E
TRAIN_337327,C
TRAIN_337328,E
TRAIN_337341,E
TRAIN_337349,E
TRAIN_337355,E
TRAIN_337356,E
TRAIN_337357,E
TRAIN_337359,C
TRAIN_337361,E
TRAIN_337362,E
TRAIN_337364,E
TRAIN_337365,E
TRAIN_337371,E
TRAIN_337379,E
TRAIN_337382,E
TRAIN_337384,E
TRAIN_337387,E
TRAIN_337394,E
TRAIN_337395,E
TRAIN_337401,D
TRAIN_337403,E
TRAIN_337405,E
TRAIN_337407,E
TRAIN_337409,E
TRAIN_337410,E
TRAIN_337415,D
TRAIN_337418,E
TRAIN_337419,E
TRAIN_337422,E
TRAIN_337428,E
TRAIN_337436,E
TRAIN_337437,D
TRAIN_337443,E
TRAIN_337445,E
TRAIN_337446,E
TRAIN_337448,C
TRAIN_337449,E
TRAIN_337451,E
TRAIN_337452,E
TRAIN_337455,E
TRAIN_337457,E
TRAIN_337461,E
